User Rating Count,Size,Subtitle_Available,Free_Price,Age_Rating,Description_Length,Genres_Count,Language_EN,Languages_Count,In_App_Count,In_App_Max
5.0,6438912.0,1,1,4,950,3,1,2,0,0.0
598.0,1837178880.0,1,1,12,2942,5,1,11,10,99.99
1900.0,39472128.0,1,1,9,785,4,1,1,0,0.0
15.0,209715200.0,1,1,9,351,3,1,11,1,19.99
5275.0,55033856.0,0,1,9,2139,4,1,1,5,29.99
6.0,356352.0,0,1,4,40,4,1,1,0,0.0
6.0,36671488.0,1,1,4,707,4,1,1,0,0.0
18.0,358365184.0,1,1,9,1830,3,1,2,2,3.99
7.0,97280000.0,1,1,4,1635,4,1,1,1,1.99
7.0,104445952.0,0,1,9,1816,4,1,2,4,19.99
30.0,184285184.0,0,1,4,1692,4,1,1,1,4.99
6.0,12566528.0,0,1,4,486,4,1,1,1,0.99
10785.0,52757132.0,0,1,12,1069,4,1,5,1,1.99
89.0,762607616.0,0,0,9,3195,3,1,5,0,0.0
1145.0,267748352.0,1,1,4,2074,4,1,1,10,99.99
43.0,11699023.0,0,1,4,341,4,1,5,2,1.99
2740.0,53367808.0,0,0,12,967,5,1,2,7,19.99
263.0,32832512.0,1,0,4,1527,4,1,1,0,0.0
7.0,203325440.0,0,1,4,1220,2,1,1,0,0.0
453.0,58321920.0,1,1,4,542,4,1,14,10,10.99
2085.0,392590336.0,1,1,9,1611,4,1,5,10,99.99
111.0,313815040.0,0,0,4,2167,3,1,1,0,0.0
95.0,186829824.0,1,1,17,541,4,1,1,0,0.0
162.0,16644096.0,0,1,4,562,4,1,1,6,7.99
45.0,4509696.0,0,1,4,193,3,1,1,0,0.0
22.0,216645632.0,1,1,17,488,4,1,1,0,0.0
119.0,29151232.0,0,1,4,1338,4,1,1,1,0.99
8.0,68758528.0,1,1,4,814,4,1,1,0,0.0
104733.0,233630720.0,1,1,4,1554,3,1,1,5,99.99
9.0,7402641.0,0,1,4,846,4,1,1,0,0.0
12.0,55969792.0,0,1,4,318,3,1,1,0,0.0
9.0,319844352.0,0,1,4,678,4,1,1,0,0.0
13.0,12119040.0,0,0,4,3111,4,1,1,0,0.0
57.0,82216960.0,1,1,4,1577,4,1,1,1,1.99
15.0,75553792.0,0,1,4,2987,4,1,5,0,0.0
6.0,111013888.0,1,0,4,2942,4,1,1,1,1.99
8.0,31296512.0,1,1,9,492,5,1,3,4,24.99
36.0,77357056.0,0,1,12,1476,5,1,1,4,9.99
77.0,54265856.0,0,1,12,602,4,1,1,0,0.0
5089.0,134181888.0,0,1,4,1526,4,1,6,10,29.99
6.0,161506304.0,0,1,9,2201,3,1,1,1,0.99
382.0,192766976.0,1,1,9,2508,4,1,1,6,99.99
353.0,88235008.0,1,0,4,3924,3,1,1,6,4.99
474.0,171937792.0,1,1,4,2261,4,1,1,10,19.99
23.0,244293632.0,0,1,9,1045,4,1,1,0,0.0
52.0,186358784.0,1,1,4,881,4,1,1,0,0.0
30.0,13529088.0,0,1,4,1394,4,1,2,5,2.99
458.0,150909952.0,0,0,12,3099,4,1,1,0,0.0
17.0,69203968.0,1,1,9,1116,4,1,1,1,4.99
140.0,309127168.0,0,1,4,1712,4,1,2,1,3.99
1204.0,1308950528.0,1,1,12,942,4,1,1,0,0.0
18.0,22569984.0,0,1,9,677,3,1,1,1,3.99
863.0,33033216.0,0,0,4,1903,4,1,2,0,0.0
733.0,31388320.0,0,1,12,1218,4,1,1,3,0.99
78.0,28237824.0,0,1,4,497,4,1,3,4,19.99
100.0,47011298.0,0,0,9,1017,4,1,7,0,0.0
8.0,85381120.0,0,1,9,1567,4,1,1,0,0.0
32.0,304284672.0,1,1,12,519,3,1,1,5,5.99
7.0,38150144.0,0,1,4,460,3,1,1,1,0.99
7.0,49074176.0,0,1,12,1832,6,1,1,4,14.99
7.0,258540544.0,1,1,17,493,4,1,1,0,0.0
574.0,185189376.0,1,0,4,1474,4,1,1,0,0.0
239.0,130814976.0,1,0,9,1784,3,1,5,10,49.99
20.0,17698816.0,0,1,4,210,4,1,1,1,0.99
41024.0,11283887.0,0,1,9,2083,3,1,1,6,49.99
7.0,42070016.0,0,1,4,1019,4,1,1,9,19.99
82.0,117707776.0,1,1,4,789,5,1,11,8,99.99
47.0,23917568.0,0,1,12,1227,3,1,1,1,2.99
32.0,418069504.0,1,0,4,1522,4,1,1,0,0.0
16.0,5481472.0,0,1,4,864,4,1,1,0,0.0
40.0,2004992.0,0,1,4,500,3,1,1,0,0.0
5.0,310099968.0,0,1,9,160,3,1,1,0,0.0
75.0,260974592.0,1,1,17,1447,4,1,1,3,99.99
871.0,17614848.0,0,0,4,2235,4,1,2,0,0.0
5.0,115847168.0,0,1,4,172,4,1,2,2,4.99
8.0,44364800.0,1,1,4,274,4,1,1,0,0.0
15.0,41324544.0,0,1,4,1297,3,1,2,0,0.0
2692.0,358742016.0,1,1,12,2628,5,1,19,10,99.99
36.0,38636544.0,1,0,4,2015,4,1,3,3,4.99
10.0,403254272.0,1,0,12,1061,3,1,1,0,0.0
422.0,155245568.0,1,1,12,1431,5,1,1,6,99.99
20.0,253339648.0,0,0,4,1477,4,1,1,0,0.0
16.0,158375936.0,0,1,4,204,4,1,30,6,69.99
185.0,62681088.0,1,1,9,508,3,1,3,10,19.99
18.0,10098688.0,0,0,4,1172,3,1,17,0,0.0
8.0,46948352.0,0,1,4,1621,4,1,1,1,0.99
10.0,12488704.0,0,1,4,119,4,1,1,0,0.0
1534.0,332589056.0,1,1,9,1764,3,1,15,10,99.99
20.0,23650304.0,0,1,12,967,3,1,1,0,0.0
331.0,82677264.0,0,1,4,942,4,1,2,10,19.99
90214.0,43198464.0,0,1,4,937,5,1,15,6,2.99
41.0,557350912.0,0,0,12,984,4,1,10,0,0.0
43.0,107823104.0,1,1,9,3574,2,1,5,5,19.99
21.0,134001664.0,1,1,4,1591,3,1,10,8,49.99
19903.0,463847424.0,0,1,12,1494,3,1,1,10,19.99
8525.0,202220544.0,1,1,12,2234,4,1,10,10,29.99
18.0,16499712.0,0,1,4,2291,4,1,1,0,0.0
40729.0,188702720.0,1,1,12,1544,6,1,13,10,99.99
48689.0,157048832.0,1,1,12,1531,3,1,12,10,99.99
21.0,82273280.0,0,1,4,1132,4,1,16,0,0.0
25.0,8687616.0,0,1,4,170,3,1,1,1,0.99
164.0,411834368.0,0,1,4,547,4,1,1,7,9.99
2433.0,135680000.0,1,1,12,1197,3,1,7,9,21.99
22.0,15831040.0,0,1,4,186,4,1,1,1,1.99
737.0,83298304.0,1,0,4,2779,3,1,1,0,0.0
1108.0,87710720.0,0,1,4,923,4,1,1,2,1.99
27.0,185323520.0,0,1,4,975,4,1,1,0,0.0
10.0,763277312.0,0,1,12,2746,4,1,1,3,49.99
12.0,53182464.0,1,1,4,368,4,1,1,1,0.99
52.0,10285056.0,1,1,4,204,3,1,1,0,0.0
24.0,17360896.0,1,1,9,305,4,1,2,0,0.0
17.0,2708572.0,0,1,4,1324,4,1,2,0,0.0
55.0,1389541376.0,0,1,9,1132,3,1,1,10,14.99
4090.0,55431168.0,0,1,4,888,4,1,30,8,11.99
8.0,24378368.0,1,1,4,639,4,1,1,0,0.0
113.0,34477056.0,0,1,4,1498,4,1,1,10,3.99
582.0,113381376.0,0,0,9,998,3,1,8,10,24.99
121.0,152207360.0,0,1,4,1408,4,1,8,5,39.99
20.0,207526912.0,0,1,4,1504,6,1,10,10,24.99
64.0,29030400.0,1,1,4,959,3,1,13,0,0.0
67670.0,7703552.0,0,0,4,1149,3,1,1,0,0.0
81.0,212927488.0,0,1,9,1695,3,1,1,10,11.99
84.0,155776000.0,1,1,17,2645,3,1,11,6,89.99
82.0,78897152.0,0,0,12,1836,3,1,4,1,1.99
37.0,55427072.0,0,1,4,1660,4,1,1,4,6.99
83.0,148962304.0,1,0,4,2151,3,1,1,0,0.0
42.0,90277888.0,1,1,12,2196,2,1,1,8,4.99
12.0,14348288.0,0,1,4,109,4,1,2,0,0.0
9.0,286764032.0,1,1,4,1495,3,1,1,9,17.99
8.0,19683328.0,1,0,4,1551,4,1,1,0,0.0
149.0,97434370.0,0,1,4,1342,3,1,1,1,0.99
75.0,32292864.0,0,1,4,1027,3,1,1,2,3.99
931.0,446595072.0,1,1,4,3979,4,1,9,10,19.99
338.0,15328256.0,0,1,4,604,4,1,1,1,0.99
37.0,16318464.0,0,1,4,941,4,1,1,0,0.0
5.0,15148032.0,0,0,9,534,3,1,1,0,0.0
62.0,49299456.0,0,1,4,438,4,1,1,8,6.99
6805.0,579474432.0,1,1,12,2372,3,1,17,10,99.99
74.0,60383232.0,0,1,12,2187,5,1,1,3,18.99
2566.0,137001984.0,1,1,12,1792,4,1,11,10,99.99
59.0,95235072.0,1,1,4,1420,4,1,1,1,1.99
3293.0,325504000.0,1,1,4,2968,4,1,5,8,99.99
95.0,64050176.0,0,1,9,1046,4,1,1,8,19.99
17045.0,7543757.0,0,1,4,2439,5,1,1,0,0.0
7.0,14828544.0,0,1,4,798,3,1,1,1,2.99
11.0,363468800.0,0,1,4,242,4,1,3,3,4.99
96.0,23794688.0,0,1,4,1030,4,1,1,0,0.0
5.0,109137920.0,0,1,17,1535,3,1,1,3,19.99
8.0,92165120.0,0,0,12,2875,4,1,1,0,0.0
11186.0,230299648.0,0,0,9,2360,4,1,10,15,9.99
11.0,158310400.0,1,1,4,326,4,1,1,0,0.0
136.0,46461952.0,0,1,4,2104,4,1,1,0,0.0
9418.0,220413952.0,1,1,4,3615,3,1,14,10,129.99
46.0,409073664.0,0,1,4,2357,4,1,1,5,29.99
254.0,8296134.0,0,1,4,1156,3,1,1,0,0.0
28.0,44871680.0,0,1,4,1077,3,1,1,10,2.99
1675.0,3198976.0,0,1,4,1466,3,1,1,1,0.99
88.0,71274496.0,0,1,12,1062,4,1,1,9,49.99
18.0,19209216.0,0,1,4,391,4,1,31,10,2.99
51.0,176390144.0,0,0,9,3081,4,1,1,5,4.99
18.0,12197888.0,0,1,4,362,3,1,1,0,0.0
1771.0,43383808.0,0,1,4,845,4,1,24,2,0.99
21.0,180018176.0,0,0,12,1162,3,1,1,0,0.0
357.0,52236288.0,1,1,4,1039,4,1,1,3,0.99
5.0,408654848.0,0,0,12,470,3,1,1,0,0.0
5164.0,208402432.0,1,1,12,3256,4,1,4,10,19.99
12.0,158365696.0,0,1,12,721,2,1,1,7,9.99
5.0,445190144.0,1,1,4,3097,4,1,9,10,26.99
724.0,39174144.0,0,1,17,2115,3,1,1,2,1.99
1976.0,229137408.0,1,1,4,1042,4,1,16,10,49.99
158.0,1202176.0,1,1,4,619,3,1,1,1,0.99
64.0,46350336.0,1,1,4,2999,4,1,1,0,0.0
125.0,64333824.0,0,0,4,826,3,1,1,0,0.0
4275.0,20635648.0,0,1,12,1179,5,1,1,8,99.99
8046.0,689204224.0,0,1,12,1701,4,1,1,8,6.99
988.0,122275840.0,1,0,9,3164,4,1,6,2,0.99
27.0,86772736.0,0,1,4,1635,4,1,4,0,0.0
5.0,42849280.0,0,1,9,450,4,1,1,0,0.0
137.0,89791488.0,0,1,12,1291,3,1,9,10,10.99
172.0,351982592.0,1,1,12,471,3,1,6,10,19.99
12.0,85327872.0,1,1,9,1230,4,1,2,1,1.99
439.0,119062528.0,0,1,4,794,3,1,4,6,4.99
4906.0,130674688.0,0,1,4,2678,4,1,7,6,99.99
280.0,153507840.0,1,1,4,729,4,1,16,10,99.99
41.0,654365696.0,0,0,12,1994,4,1,1,2,1.99
4883.0,49287168.0,0,1,9,892,4,1,3,9,19.99
10.0,14782464.0,1,1,4,558,4,1,3,1,1.99
10.0,500658176.0,0,1,12,882,3,1,1,0,0.0
11920.0,157044736.0,0,1,4,1624,3,1,3,10,12.99
354.0,42478592.0,1,0,12,836,4,1,1,0,0.0
64.0,60160000.0,0,1,12,1895,3,1,1,0,0.0
259.0,120658944.0,0,1,9,2111,4,1,1,10,29.99
11.0,29601792.0,0,1,4,545,3,1,6,3,2.99
725.0,103183360.0,0,0,4,3449,4,1,1,0,0.0
5.0,14934016.0,0,1,4,479,3,1,16,0,0.0
52.0,202891264.0,0,0,12,2611,4,1,1,0,0.0
28631.0,178077696.0,1,1,17,1543,3,1,1,16,9.99
288.0,785825792.0,1,1,9,1459,4,1,3,10,3.99
9.0,10183680.0,0,1,4,1796,3,1,1,0,0.0
5387.0,54288384.0,0,1,4,1393,4,1,5,10,2.99
29.0,56216576.0,1,1,4,1976,4,1,5,5,24.99
72.0,29481984.0,1,1,4,955,4,1,3,4,4.99
7.0,25567232.0,1,1,4,1445,4,1,1,0,0.0
6.0,76945408.0,0,0,4,459,4,1,1,0,0.0
49.0,140257280.0,1,1,9,3346,4,1,1,10,49.99
5211.0,297523200.0,0,0,4,1753,4,1,1,0,0.0
5.0,5201920.0,0,1,4,1356,4,1,1,1,2.99
7.0,101507072.0,0,1,4,410,4,1,1,2,0.99
760.0,9545728.0,0,1,4,178,4,1,1,0,0.0
9.0,11223040.0,0,1,12,3191,4,1,4,0,0.0
117.0,197291008.0,0,0,9,849,3,1,1,0,0.0
9.0,66951168.0,0,1,4,89,4,1,1,1,0.99
1746.0,4112384.0,0,1,4,643,6,1,1,5,6.99
17.0,16839680.0,1,1,4,749,3,1,1,1,0.99
11.0,82552832.0,1,1,17,1973,3,1,1,2,3.99
9.0,139521024.0,1,1,12,2006,3,1,1,0,0.0
28.0,190219264.0,1,1,4,1390,4,1,1,5,14.99
156.0,1751040.0,0,0,4,1079,4,1,5,0,0.0
17.0,27972608.0,0,0,12,466,2,1,1,0,0.0
700.0,156578816.0,1,1,9,3100,4,1,1,4,4.99
138.0,86545408.0,0,1,17,2539,4,1,5,6,24.99
15.0,289604608.0,0,1,4,1471,4,1,6,1,5.99
34.0,50446336.0,0,1,4,1992,4,1,1,6,9.99
1313.0,55873536.0,1,1,4,1302,4,1,4,8,49.99
399.0,87823360.0,1,1,4,789,4,1,1,1,1.99
42.0,252225536.0,0,1,4,1139,4,1,27,0,0.0
492.0,248206336.0,0,1,9,2125,4,1,3,10,29.99
120283.0,175634432.0,1,1,12,2743,4,1,8,10,74.99
1580.0,31551488.0,1,1,12,1612,4,1,1,10,89.99
68.0,81292288.0,1,1,4,889,3,1,1,1,1.99
116.0,275912704.0,0,1,9,2302,4,1,9,8,89.99
1738.0,16149222.0,0,1,4,1409,4,1,9,5,19.99
12.0,108688384.0,1,1,4,630,4,1,1,1,0.99
3238.0,101131264.0,1,1,4,311,3,1,1,0,0.0
3171.0,82657280.0,0,1,4,1217,3,1,1,10,99.99
204.0,35484672.0,1,1,12,932,5,1,1,6,99.99
33.0,9805824.0,0,1,4,550,4,1,1,0,0.0
24.0,28812288.0,1,1,4,569,4,1,1,1,0.99
42.0,236011520.0,1,1,17,149,4,1,1,0,0.0
36217.0,50085888.0,0,0,4,1571,4,1,1,7,2.99
165.0,21221376.0,0,1,4,1528,4,1,2,0,0.0
24.0,14996480.0,0,1,4,116,4,1,1,1,0.99
1175.0,78678016.0,1,0,4,338,4,1,1,0,0.0
5490.0,106352640.0,1,1,4,2906,3,1,25,10,49.99
16.0,108740608.0,0,1,9,2051,4,1,1,5,9.99
49.0,69619712.0,0,1,4,281,4,1,1,2,2.99
87.0,23274496.0,0,1,4,340,4,1,1,0,0.0
13.0,54374400.0,0,1,4,1040,4,1,1,2,1.99
6.0,56954880.0,1,1,4,235,4,1,1,3,9.99
1094.0,11948032.0,1,1,4,560,4,1,1,0,0.0
15.0,2211840.0,0,1,4,1044,3,1,1,0,0.0
13.0,32059392.0,0,1,4,445,4,1,1,1,2.99
617.0,17531234.0,0,1,17,1734,4,1,1,0,0.0
23.0,410138624.0,0,1,9,958,3,1,1,4,19.99
25.0,71984128.0,1,1,4,1181,4,1,7,8,4.99
39.0,18537472.0,0,1,4,2268,4,1,1,0,0.0
2049.0,164665344.0,0,0,4,1952,4,1,7,0,0.0
242.0,176402432.0,1,0,4,1898,4,1,34,0,0.0
45.0,15028993.0,0,1,4,1997,4,1,1,2,2.99
26.0,28390400.0,1,1,4,213,5,1,1,0,0.0
627.0,351291392.0,0,1,12,878,5,1,1,10,99.99
38.0,318018.0,0,1,4,152,4,1,1,0,0.0
314.0,109961216.0,0,1,4,2677,4,1,1,1,0.0
21.0,7270400.0,0,1,4,978,4,1,1,1,1.99
19.0,141622272.0,0,0,9,1143,3,1,1,0,0.0
432.0,68104192.0,1,1,4,6,4,1,1,2,1.99
2100.0,274124800.0,0,1,4,934,4,1,1,6,9.99
2538.0,164857856.0,0,1,9,2693,3,1,17,10,99.99
5.0,28398592.0,1,1,4,231,3,1,1,0,0.0
2315.0,22654976.0,0,1,4,230,6,1,1,2,2.99
28.0,223198208.0,0,1,12,505,3,1,1,2,9.99
103.0,182909952.0,0,1,12,1303,3,1,1,10,49.99
13.0,10524861.0,0,1,4,641,3,1,1,0,0.0
62.0,78639104.0,0,1,4,1410,4,1,1,5,39.99
19.0,100984832.0,1,1,4,177,3,1,1,0,0.0
3318.0,189669376.0,0,1,9,2192,3,1,5,8,49.99
13151.0,271497216.0,1,1,9,2716,6,1,46,11,99.99
1639.0,35438592.0,0,0,4,1941,3,1,1,0,0.0
42.0,43508736.0,1,0,9,490,4,1,2,1,0.99
5281.0,156522496.0,1,1,9,2974,5,1,8,10,19.99
35.0,112439296.0,0,1,4,1095,3,1,1,5,4.99
8.0,26587136.0,0,1,4,1668,4,1,3,0,0.0
67.0,229201920.0,1,1,12,2137,4,1,1,5,44.99
109.0,7521280.0,0,1,4,317,3,1,1,1,0.99
15.0,410321920.0,1,1,17,499,4,1,1,0,0.0
82.0,5201920.0,1,1,12,488,4,1,1,7,3.99
8.0,17722368.0,1,1,4,206,3,1,1,3,2.99
125.0,29818880.0,1,1,4,440,4,1,4,0,0.0
1006.0,40382464.0,0,0,4,1385,4,1,1,1,0.99
237.0,50083840.0,0,0,4,2574,4,1,1,0,0.0
9.0,1139938304.0,0,1,9,3183,3,1,1,6,99.99
25.0,84717568.0,0,1,9,1075,4,1,3,10,9.99
849.0,16375808.0,0,1,17,329,4,1,1,0,0.0
5.0,45031424.0,0,1,4,671,4,1,1,1,2.99
6.0,393783296.0,1,1,4,336,4,1,1,1,4.99
33.0,23578624.0,1,1,17,645,4,1,1,0,0.0
40.0,68644864.0,0,1,4,525,2,1,1,0,0.0
9706.0,251574272.0,1,1,4,3734,3,1,14,10,24.99
7.0,12181504.0,0,0,12,188,4,1,1,9,9.99
18.0,34164736.0,0,1,12,1030,3,1,2,5,99.99
135.0,88780800.0,0,1,4,385,4,1,1,1,0.99
1229.0,10781853.0,0,1,12,1414,4,1,7,3,199.99
10.0,67391488.0,0,1,4,1208,4,1,1,0,0.0
5781.0,236307456.0,0,1,9,1856,4,1,1,10,19.99
2127.0,326702080.0,0,0,9,4106,3,1,1,2,1.99
478.0,1467222016.0,0,0,17,1713,4,1,1,4,4.99
12.0,25436160.0,0,1,4,856,4,1,1,0,0.0
20.0,481046528.0,1,1,4,1757,4,1,1,6,49.99
344.0,4578541.0,0,1,4,809,4,1,1,0,0.0
5.0,57758720.0,0,1,9,1268,3,1,1,1,0.99
11.0,30834688.0,0,1,4,1266,4,1,1,0,0.0
10.0,209945600.0,0,0,4,641,3,1,1,0,0.0
11.0,450664448.0,0,1,12,1150,4,1,8,10,15.99
10.0,776042496.0,0,1,9,2658,3,1,1,6,99.99
6.0,23793664.0,0,1,4,905,3,1,1,2,5.99
409.0,33136640.0,0,1,4,409,3,1,4,7,4.99
757.0,87277568.0,0,1,4,601,3,1,1,4,2.99
12672.0,349142016.0,1,1,4,1698,4,1,1,10,17.99
75459.0,191660032.0,1,1,9,2789,4,1,12,10,19.99
122.0,305209344.0,0,1,4,378,3,1,1,1,2.99
215.0,310824960.0,1,0,12,4055,5,1,1,0,0.0
13.0,47106048.0,0,1,4,632,4,1,25,0,0.0
8.0,12782921.0,0,1,4,128,4,1,1,0,0.0
198.0,74007552.0,0,1,4,846,4,1,16,10,94.99
23.0,185341952.0,0,1,9,172,3,1,1,1,0.99
23.0,290690048.0,1,1,4,676,4,1,1,2,0.99
2767.0,30746624.0,0,0,4,858,4,1,1,0,0.0
6.0,34163712.0,1,1,4,1215,4,1,1,1,1.99
180.0,129943552.0,1,1,4,2927,4,1,1,10,12.99
13.0,60916736.0,0,1,4,812,4,1,1,0,0.0
44.0,79221760.0,0,0,9,2018,5,1,1,0,0.0
14.0,104045568.0,1,1,9,355,4,1,1,0,0.0
642.0,240103424.0,0,0,9,1920,4,1,1,0,0.0
5.0,12046336.0,0,1,4,868,3,1,1,0,0.0
13.0,191576064.0,1,1,4,2810,3,1,1,4,3.99
7.0,151352320.0,0,1,9,431,5,1,2,0,0.0
49.0,10661888.0,0,1,4,485,3,1,1,0,0.0
19.0,4472832.0,0,1,4,401,4,1,1,0,0.0
12.0,139576320.0,1,0,9,2296,4,1,1,0,0.0
54.0,56916992.0,0,1,4,874,4,1,1,9,9.99
1479.0,86886400.0,0,1,9,930,4,1,25,6,15.99
10.0,151987200.0,0,1,9,2067,4,1,1,3,9.99
691.0,423729152.0,1,1,12,878,3,1,1,8,99.99
2632.0,184579072.0,0,1,4,743,4,1,1,5,99.99
33.0,127032320.0,0,1,4,746,4,1,11,4,49.99
31.0,231357440.0,1,1,4,3405,4,1,1,4,5.99
168.0,617306112.0,1,0,9,1089,5,1,1,0,0.0
84.0,29290496.0,0,0,9,3502,4,1,3,0,0.0
13708.0,462958592.0,0,0,9,2360,4,1,10,15,9.99
6.0,168465408.0,0,0,9,1338,5,1,1,7,0.99
5.0,143757312.0,1,1,9,985,3,1,1,3,3.99
20.0,41873408.0,1,1,4,658,4,1,4,1,0.99
17.0,10391552.0,0,1,4,1084,3,1,1,1,0.99
7094.0,519148544.0,1,1,4,3102,4,1,1,10,24.99
884.0,1250034.0,0,1,9,750,4,1,1,1,0.99
5.0,76210176.0,0,1,4,659,4,1,1,0,0.0
17.0,30317568.0,1,1,12,560,3,1,1,7,1.99
8.0,82229248.0,0,1,9,1118,4,1,1,0,0.0
22.0,29676544.0,1,1,4,2655,3,1,1,1,1.99
4434.0,15495168.0,0,1,4,207,4,1,31,1,5.99
62.0,37892096.0,0,1,12,2295,5,1,3,0,0.0
1639.0,117780480.0,1,1,4,4149,4,1,3,9,6.99
468.0,412214272.0,0,1,12,1615,4,1,4,15,29.99
88.0,172744704.0,0,1,12,1319,3,1,1,10,99.99
148.0,117536768.0,1,0,4,2529,3,1,1,0,0.0
30.0,7863296.0,1,0,12,932,5,1,1,0,0.0
54.0,421637120.0,1,1,12,1879,5,1,8,5,69.99
120.0,7139328.0,0,1,4,958,5,1,1,2,1.99
28.0,24766464.0,0,0,9,505,3,1,1,0,0.0
7.0,72593408.0,0,1,4,665,4,1,1,0,0.0
3127.0,60436480.0,1,1,4,1744,3,1,1,10,49.99
9305.0,53772288.0,0,0,9,2075,4,1,2,6,99.99
41.0,34369536.0,0,1,4,199,3,1,1,7,59.99
8.0,2796224512.0,0,0,4,1723,4,1,1,0,0.0
228.0,58807619.0,0,1,4,1178,4,1,1,5,0.99
5.0,15755264.0,0,1,4,1078,4,1,1,1,3.99
54.0,22003712.0,0,1,4,189,4,1,1,5,3.99
427.0,20256768.0,0,1,4,213,2,1,1,0,0.0
296.0,27007974.0,0,1,9,852,3,1,1,0,0.0
1502.0,57848832.0,0,1,9,2443,3,1,1,8,29.99
8.0,146486272.0,1,1,12,1111,4,1,1,0,0.0
11.0,16582656.0,0,1,4,1279,4,1,1,2,3.99
2503.0,2582857.0,0,1,4,837,4,1,1,0,0.0
21.0,97323008.0,1,1,4,1670,3,1,1,0,0.0
7.0,135032832.0,0,1,12,2266,4,1,1,6,99.99
156.0,237453312.0,0,0,4,696,4,1,4,0,0.0
14.0,89304064.0,0,0,12,885,4,1,1,0,0.0
10.0,981265408.0,1,1,9,2255,5,1,2,7,14.99
1095.0,73988096.0,1,1,4,2754,4,1,1,0,0.0
1344.0,12478972.0,0,1,4,666,4,1,1,0,0.0
7.0,115653632.0,1,1,12,177,3,1,1,0,0.0
1187.0,287657984.0,0,1,12,1302,4,1,1,0,0.0
59.0,772075520.0,1,1,4,1856,3,1,4,10,99.99
3184.0,100304896.0,1,1,4,2638,4,1,3,10,99.99
2616.0,230477824.0,0,0,9,1664,3,1,5,10,9.99
27.0,124823552.0,1,1,4,513,4,1,1,0,0.0
39.0,13319153.0,0,1,4,848,4,1,1,2,0.99
121.0,102516736.0,1,1,9,2093,4,1,1,10,9.99
21892.0,70862848.0,1,1,12,1557,3,1,1,10,99.99
5562.0,111703040.0,0,1,9,2180,4,1,1,10,14.99
1251.0,90412032.0,0,1,4,2394,3,1,2,0,0.0
30706.0,246902784.0,1,1,12,2756,3,1,1,12,99.99
7114.0,117776384.0,1,1,4,1948,4,1,1,10,2.99
47338.0,9214976.0,0,0,4,1255,3,1,1,0,0.0
30.0,87988224.0,1,1,4,287,4,1,1,10,4.99
7.0,10871808.0,1,0,4,580,4,1,1,0,0.0
25.0,122571776.0,1,1,9,136,3,1,1,0,0.0
418.0,255356928.0,0,0,9,1397,4,1,1,0,0.0
59.0,115306496.0,1,1,4,709,3,1,1,1,1.99
173.0,123760640.0,0,1,4,1236,4,1,11,0,0.0
92.0,55197696.0,0,1,12,1343,3,1,9,0,0.0
139.0,116036608.0,0,1,9,1111,4,1,1,10,3.99
20.0,298863616.0,0,1,4,641,4,1,1,3,1.99
26.0,103838720.0,1,1,4,595,4,1,2,1,2.99
99.0,102106112.0,0,1,4,147,3,1,1,0,0.0
38.0,177613824.0,0,1,4,1157,4,1,1,8,15.99
12.0,49856438.0,0,1,9,639,3,1,1,0,0.0
8720.0,224477184.0,1,1,9,2490,4,1,18,10,29.99
21.0,73650176.0,0,1,4,1293,3,1,1,0,0.0
53.0,19180544.0,0,1,4,764,4,1,1,0,0.0
51.0,73931776.0,1,0,4,4052,3,1,1,6,4.99
6882.0,597164032.0,1,1,4,3896,4,1,5,5,24.99
143.0,529747968.0,1,0,4,1166,3,1,1,0,0.0
15.0,1312645120.0,0,1,9,2170,4,1,1,8,99.99
20707.0,37630976.0,0,0,12,1056,3,1,1,0,0.0
10.0,87376896.0,1,1,4,199,4,1,1,0,0.0
5.0,82846720.0,0,1,4,218,4,1,1,2,4.99
224.0,310156288.0,0,1,12,1696,4,1,1,9,2.99
272.0,186961920.0,0,0,4,899,4,1,4,0,0.0
1356.0,243960832.0,1,1,12,2091,4,1,1,10,9.99
11.0,31854592.0,0,1,4,930,4,1,1,1,0.99
6.0,196213760.0,1,1,12,2400,3,1,1,0,0.0
92.0,52506624.0,0,1,4,4088,4,1,3,0,0.0
9.0,6000640.0,0,1,4,1118,4,1,1,0,0.0
124.0,71470080.0,1,0,4,4037,3,1,1,6,4.99
58.0,242534400.0,1,1,9,2211,2,1,46,5,99.99
9.0,31431680.0,0,1,4,1154,4,1,3,0,0.0
193923.0,233482240.0,1,1,4,3379,4,1,5,0,0.0
15277.0,8482816.0,0,1,4,1504,4,1,1,1,0.99
5.0,95931392.0,0,0,4,504,3,1,1,0,0.0
64.0,7135232.0,0,1,4,618,4,1,1,0,0.0
303.0,19405547.0,0,1,4,590,3,1,1,1,0.99
49997.0,222146560.0,1,1,12,3754,4,1,1,10,99.99
200.0,138190848.0,0,1,12,1994,4,1,46,10,99.99
5.0,9358336.0,0,0,4,1281,4,1,1,0,0.0
46.0,66580480.0,0,1,9,505,3,1,1,0,0.0
127.0,234961920.0,0,0,4,1078,4,1,5,0,0.0
8.0,21238784.0,0,1,4,799,3,1,12,0,0.0
11.0,5992448.0,0,1,4,403,3,1,1,1,1.99
156.0,5767777.0,0,1,9,1158,4,1,1,0,0.0
17440.0,888494080.0,1,0,4,3782,4,1,6,5,9.99
18.0,167871488.0,0,1,12,1720,2,1,11,10,7.99
