User Rating Count,Size,Subtitle_Available,Free_Price,Age_Rating,Description_Length,Genres_Count,Language_EN,Languages_Count,In_App_Count,In_App_Max
141.0,64150528.0,1,0,4,3554,3,1,1,6,4.99
129.0,128087040.0,0,1,12,2273,4,1,15,10,19.99
5.0,13799424.0,0,1,4,1357,4,1,1,6,2.99
412.0,124346368.0,1,1,12,1592,4,1,18,10,24.99
943.0,44003328.0,1,1,12,2021,4,1,30,8,99.99
296.0,53995520.0,1,1,4,1377,3,1,1,0,0.0
3183.0,6794240.0,0,1,4,1212,4,1,1,0,0.0
10.0,161324032.0,0,1,4,109,3,1,1,0,0.0
172.0,27848704.0,0,1,9,867,4,1,1,1,0.99
16.0,16104448.0,0,0,12,1905,3,1,1,0,0.0
66.0,28335104.0,0,1,4,1245,4,1,1,0,0.0
24.0,87117824.0,0,1,9,1669,5,1,8,6,99.99
5.0,10067968.0,0,1,4,151,4,1,31,0,0.0
12.0,32847872.0,1,1,4,599,3,1,19,1,0.99
144.0,199478272.0,0,1,4,1201,4,1,6,7,4.99
68.0,90991616.0,1,1,4,1836,4,1,1,1,1.99
368.0,34542592.0,0,0,4,1899,4,1,2,0,0.0
540.0,97355776.0,0,0,12,2299,4,1,1,0,0.0
26.0,25455616.0,0,1,4,635,3,1,1,0,0.0
6.0,64013312.0,0,1,4,211,3,1,1,1,1.99
78.0,298946560.0,0,1,9,1850,4,1,1,5,31.99
6932.0,72179712.0,0,1,12,1294,3,1,1,5,99.99
63.0,189871104.0,0,0,12,676,3,1,1,0,0.0
6.0,312236032.0,0,1,12,1105,2,1,1,1,0.99
6.0,38662144.0,0,1,4,1812,4,1,1,0,0.0
45.0,106098688.0,0,1,17,1888,3,1,1,0,0.0
359.0,33982464.0,1,0,4,1580,4,1,1,0,0.0
10.0,86642688.0,0,1,12,621,4,1,1,0,0.0
288.0,171802624.0,0,1,9,1623,3,1,1,6,9.99
45.0,10100144.0,0,1,4,1688,3,1,1,0,0.0
28.0,185362432.0,1,1,12,603,2,1,1,1,2.99
1678.0,301735936.0,1,0,12,1546,3,1,10,10,14.99
16.0,53777408.0,1,0,4,2423,3,1,1,0,0.0
19.0,191568896.0,1,1,9,637,4,1,1,5,2.99
129.0,138133504.0,1,1,4,2436,3,1,6,8,14.99
595.0,60456960.0,1,1,9,1260,4,1,11,7,11.99
243.0,155502592.0,1,1,9,2162,3,1,1,5,99.99
33.0,3603456.0,0,0,12,1982,8,1,1,0,0.0
175.0,44904448.0,1,1,12,1541,6,1,1,10,99.99
37.0,156369920.0,0,1,9,456,4,1,1,7,99.99
1110.0,226691072.0,0,1,17,2679,2,1,10,10,99.99
28277.0,180568064.0,1,1,12,968,3,1,11,7,99.99
7.0,65241088.0,1,1,12,1492,4,1,1,2,4.99
5.0,248846336.0,1,0,4,1829,5,1,11,3,29.99
528.0,31866880.0,0,1,9,2233,4,1,2,10,99.99
335.0,106994688.0,0,1,4,1134,4,1,20,10,99.99
7.0,70511616.0,1,0,4,1363,5,1,1,0,0.0
45.0,206301184.0,0,1,12,1145,3,1,1,3,3.99
307.0,16819162.0,0,1,9,1194,3,1,1,0,0.0
37.0,272547840.0,0,1,4,1121,3,1,8,1,2.99
336.0,68440064.0,0,1,4,794,3,1,25,5,49.99
7999.0,270357504.0,1,0,4,2308,4,1,1,0,0.0
28.0,35012608.0,0,1,4,637,4,1,1,0,0.0
5.0,70201344.0,0,1,9,982,4,1,2,0,0.0
3158.0,259408896.0,0,1,12,1329,3,1,1,11,99.99
17.0,23033856.0,0,1,4,213,2,1,1,2,1.99
26.0,44310528.0,0,1,4,1330,4,1,1,5,9.99
26.0,474389504.0,1,1,4,1407,4,1,1,4,2.99
5.0,28323840.0,0,1,9,658,5,1,1,1,0.99
5.0,15073280.0,0,0,4,696,4,1,1,0,0.0
8.0,52835328.0,1,1,4,623,4,1,14,6,44.99
1841.0,148500480.0,1,1,9,2418,4,1,1,10,99.99
310.0,26754048.0,0,1,4,684,4,1,1,1,0.99
1146.0,288645120.0,0,0,12,1088,3,1,1,3,0.99
12774.0,62007296.0,0,0,9,2748,3,1,1,4,1.99
51.0,61409280.0,0,1,9,1050,5,1,1,7,4.99
21.0,17559552.0,0,0,4,847,3,1,26,0,0.0
261.0,485511168.0,0,0,12,768,4,1,1,5,49.99
34.0,402055168.0,1,1,12,1227,4,1,8,10,45.99
4471.0,99308544.0,1,1,12,451,4,1,11,6,99.99
136.0,123827200.0,1,1,4,2416,4,1,2,3,19.99
634.0,115906560.0,0,1,9,1660,4,1,1,10,19.99
210.0,471238656.0,1,1,4,1386,3,1,7,10,19.99
26.0,447221760.0,0,1,4,2245,4,1,1,1,3.99
524.0,237266944.0,0,1,12,3220,3,1,1,9,49.99
25.0,139696128.0,0,1,9,2829,4,1,8,10,21.99
30.0,104653824.0,0,1,4,341,4,1,1,1,0.99
20527.0,800476160.0,1,0,9,2373,4,1,6,10,14.99
57.0,19147776.0,1,1,12,2831,5,1,1,10,5.99
65.0,55222272.0,0,1,9,648,4,1,1,0,0.0
18.0,9531392.0,0,1,4,788,4,1,1,1,0.99
41.0,104206336.0,0,1,9,1494,3,1,7,10,5.99
14.0,1233702212.0,0,1,12,1435,4,1,1,1,4.99
387.0,23119872.0,1,1,12,544,4,1,9,1,1.99
46.0,315420672.0,0,1,4,1831,3,1,1,6,49.99
8.0,402073600.0,1,1,4,1346,3,1,6,1,4.99
1385.0,128457728.0,1,1,4,1866,4,1,18,16,99.99
14.0,271295488.0,0,1,9,1198,5,1,2,7,19.99
13.0,570566656.0,0,0,12,916,4,1,1,2,1.99
7.0,482213888.0,0,1,4,710,7,1,1,6,39.99
124.0,25623552.0,0,1,4,1072,4,1,1,0,0.0
7.0,29723648.0,0,1,12,3079,4,1,1,1,4.99
19.0,134649856.0,0,1,9,867,3,1,22,10,19.99
99.0,120598528.0,0,1,4,3107,4,1,1,0,0.0
84.0,65707008.0,1,1,4,1435,4,1,1,3,1.99
81.0,164343808.0,1,1,9,1861,4,1,1,4,79.99
63.0,74301440.0,1,1,4,1497,4,1,1,1,1.99
12718.0,14696143.0,0,1,4,1328,4,1,1,2,1.99
28863.0,372800512.0,0,1,4,2029,3,1,6,10,19.99
114.0,60268544.0,1,1,17,1780,4,1,4,2,4.99
1238.0,459378688.0,0,0,9,2685,4,1,1,4,3.99
205.0,298156032.0,0,0,4,2803,4,1,3,0,0.0
51.0,26580906.0,0,1,4,395,4,1,1,1,0.99
8.0,6975488.0,0,1,4,880,4,1,1,0,0.0
52.0,129752064.0,1,0,12,1576,3,1,13,0,0.0
886.0,258359296.0,1,1,9,285,3,1,1,10,15.99
12.0,17330176.0,1,0,4,89,5,1,1,0,0.0
2516.0,548883456.0,1,1,9,1419,5,1,1,10,99.99
2545.0,765589504.0,1,0,12,2220,4,1,1,5,19.99
16.0,4484096.0,0,1,4,1253,2,1,1,1,1.99
122.0,106693632.0,1,1,17,2478,3,1,11,6,19.99
132.0,35544064.0,0,1,4,333,4,1,4,0,0.0
106.0,21966848.0,0,1,4,1083,4,1,2,1,0.0
8396.0,173621248.0,1,1,4,3626,3,1,1,10,19.99
10.0,88252416.0,0,1,9,1650,2,1,1,0,0.0
98.0,23937024.0,0,1,4,904,3,1,1,1,0.99
17.0,117756928.0,0,1,12,1298,3,1,1,4,3.99
19.0,57633792.0,0,1,4,355,4,1,1,0,0.0
539.0,119988224.0,0,0,9,3518,3,1,1,0,0.0
32.0,99998720.0,1,1,4,283,4,1,3,0,0.0
222.0,30046208.0,0,1,9,667,4,1,1,4,4.99
194.0,58385408.0,0,1,4,1421,3,1,1,0,0.0
11.0,103264256.0,1,1,17,391,4,1,1,0,0.0
45.0,47717376.0,0,1,9,175,3,1,1,0,0.0
17.0,86777856.0,0,1,9,2165,4,1,1,5,9.99
12.0,2143232.0,0,1,4,1406,4,1,1,2,2.99
7.0,32923648.0,0,1,4,585,4,1,2,2,0.99
12.0,36093952.0,0,1,12,1233,3,1,1,0,0.0
5113.0,8201413.0,0,1,9,1192,4,1,1,0,0.0
99.0,1053304832.0,0,1,12,2630,2,1,1,10,99.99
13.0,109358080.0,0,1,9,1896,3,1,1,0,0.0
37.0,48562176.0,0,1,9,953,5,1,1,6,39.99
7.0,8237056.0,0,1,4,716,5,1,1,0,0.0
33.0,165439488.0,1,1,4,1156,4,1,11,10,19.99
5.0,96661504.0,1,1,4,436,4,1,1,2,4.99
32314.0,86608896.0,0,0,12,1611,3,1,1,4,4.99
64.0,53878784.0,0,0,4,938,4,1,2,0,0.0
19.0,670013440.0,1,1,9,1582,4,1,9,10,99.99
12.0,65975296.0,0,1,9,322,3,1,1,1,4.99
24.0,175629312.0,1,0,12,1704,3,1,1,0,0.0
5.0,53860352.0,0,0,9,691,4,1,1,0,0.0
1238.0,268518400.0,0,1,9,1107,2,1,3,10,99.99
52.0,249059328.0,1,1,12,851,3,1,1,16,49.99
8.0,4358144.0,0,1,4,741,4,1,1,1,0.99
8.0,24571904.0,0,1,4,342,3,1,1,0,0.0
15.0,11166720.0,0,1,4,440,3,1,1,0,0.0
357.0,12897280.0,0,0,12,1576,4,1,1,0,0.0
2799.0,217275392.0,1,1,9,651,4,1,1,0,0.0
34.0,24932352.0,0,0,9,505,3,1,1,0,0.0
146.0,19600384.0,0,1,4,783,3,1,1,1,0.99
112.0,122826752.0,0,1,4,618,3,1,5,1,0.99
37.0,215365632.0,1,1,17,537,4,1,1,0,0.0
11.0,30978613.0,0,1,4,861,3,1,15,0,0.0
10.0,89452544.0,0,1,4,350,4,1,1,1,0.99
78.0,84271104.0,0,1,4,1610,4,1,1,0,0.0
654.0,13483008.0,0,0,4,409,4,1,1,0,0.0
34.0,77393920.0,0,1,4,557,4,1,1,3,4.99
18176.0,214063104.0,1,1,9,1610,3,1,9,6,99.99
9.0,15867904.0,0,0,4,328,4,1,1,0,0.0
4284.0,296724480.0,1,1,4,2139,4,1,9,10,49.99
258.0,148028416.0,1,1,17,2417,5,1,9,8,99.99
21.0,20881408.0,0,1,4,3861,4,1,3,0,0.0
515.0,28962816.0,0,1,4,887,3,1,2,1,0.99
12454.0,79465472.0,0,1,9,1907,4,1,2,10,19.99
366.0,139959296.0,1,1,4,1345,3,1,1,0,0.0
218.0,42921984.0,0,1,4,214,2,1,2,1,2.99
4027.0,239495168.0,1,1,12,2369,4,1,9,10,19.99
1197.0,131396608.0,1,1,12,509,3,1,1,0,0.0
19.0,245452800.0,0,1,9,907,3,1,22,10,19.99
26.0,138524672.0,0,0,4,2533,3,1,1,0,0.0
44.0,75031552.0,0,1,4,2264,4,1,19,8,49.99
5.0,17589248.0,0,1,9,245,3,1,1,0,0.0
942.0,18093056.0,0,1,4,369,4,1,3,1,2.99
1023.0,471166976.0,0,1,12,2871,5,1,16,11,24.99
27.0,172755968.0,0,1,4,1446,4,1,1,8,39.99
1292.0,185147392.0,0,0,9,1763,3,1,1,0,0.0
8.0,97170432.0,1,1,9,1804,3,1,1,0,0.0
6.0,15232000.0,1,1,4,827,4,1,1,0,0.0
16.0,415532032.0,1,0,4,1509,4,1,1,0,0.0
1563.0,167507968.0,1,1,4,3097,4,1,15,10,89.99
95.0,119772160.0,1,0,9,764,2,1,7,0,0.0
207.0,35860480.0,0,1,4,1518,4,1,1,2,1.99
93.0,245042176.0,1,1,9,1164,4,1,10,7,49.99
26165.0,590319616.0,1,1,4,1831,4,1,10,10,9.99
89.0,29570048.0,1,1,4,167,3,1,15,0,0.0
8.0,259713024.0,1,1,9,7383,3,1,1,2,54.99
41.0,282881024.0,1,1,4,6,4,1,1,6,7.99
5.0,10907139.0,0,1,4,1440,4,1,1,0,0.0
187.0,87432192.0,1,1,4,1286,4,1,1,12,7.99
910.0,1025170432.0,0,0,12,3056,4,1,1,4,9.99
8.0,33992704.0,0,1,4,1182,4,1,1,1,3.99
23.0,274788352.0,0,0,4,942,4,1,11,0,0.0
7.0,163965952.0,1,1,4,354,4,1,1,0,0.0
3451.0,112396288.0,1,1,12,3226,5,1,1,11,19.99
30.0,103197696.0,0,1,4,1012,4,1,1,3,9.99
417.0,1069036544.0,1,1,9,1947,4,1,1,10,99.99
150.0,318889984.0,1,0,9,1174,3,1,1,3,4.99
257852.0,83948544.0,1,1,9,1505,4,1,9,10,9.99
187.0,25563136.0,0,1,9,2478,4,1,1,1,1.99
699.0,7591936.0,0,1,4,437,4,1,1,0,0.0
10.0,94219264.0,1,0,9,2671,4,1,1,0,0.0
70.0,49813504.0,1,1,12,1078,3,1,1,0,0.0
39.0,45677568.0,0,1,4,298,3,1,1,1,1.99
49.0,15809718.0,0,1,4,212,4,1,1,0,0.0
1807.0,93295616.0,1,1,4,754,4,1,1,6,99.99
8.0,25639601.0,0,1,9,1079,4,1,2,0,0.0
7.0,37769216.0,0,1,9,492,3,1,1,3,0.99
33.0,9638912.0,0,1,4,803,4,1,1,5,0.99
73933.0,2207450112.0,1,1,12,3744,3,1,32,10,49.99
36.0,170752000.0,0,1,4,928,4,1,1,1,4.99
5.0,16723968.0,0,1,12,1153,3,1,3,0,0.0
16.0,47955968.0,0,1,4,557,4,1,1,8,9.99
14.0,21355520.0,1,1,4,759,4,1,1,1,0.99
24.0,211288064.0,1,0,12,2661,5,1,1,0,0.0
14.0,311737344.0,0,1,4,378,3,1,1,1,1.99
941.0,196321280.0,1,0,17,3819,4,1,10,0,0.0
15.0,18852864.0,0,0,4,641,4,1,1,0,0.0
8.0,27750400.0,0,1,12,324,4,1,16,0,0.0
20.0,5697536.0,0,1,4,242,4,1,1,0,0.0
302.0,85569536.0,0,1,4,2031,3,1,1,0,0.0
37.0,11790900.0,0,1,4,455,4,1,1,0,0.0
334.0,118945792.0,0,1,4,382,4,1,25,5,99.99
22.0,277408768.0,1,1,9,1207,3,1,1,0,0.0
8.0,386080768.0,1,1,4,4021,4,1,1,3,99.99
8.0,26553344.0,0,1,4,769,4,1,1,0,0.0
6.0,6614016.0,1,1,4,381,4,1,2,1,0.99
13.0,265351168.0,0,0,4,350,4,1,1,0,0.0
5.0,55930880.0,0,1,4,287,4,1,1,1,4.99
6.0,166936576.0,0,1,9,541,5,1,1,0,0.0
8.0,15242698.0,0,1,9,2072,4,1,1,0,0.0
45.0,8578048.0,0,1,4,794,3,1,1,4,4.99
167.0,221724672.0,1,1,17,107,4,1,1,0,0.0
3818.0,235304960.0,1,1,9,4085,3,1,1,11,99.99
9.0,340698112.0,0,1,9,1812,3,1,1,2,7.99
6.0,15781888.0,1,1,4,82,4,1,1,1,3.99
227.0,281373696.0,1,1,4,2586,3,1,1,10,19.99
108.0,202863616.0,1,0,9,2422,4,1,8,4,4.99
123.0,147207168.0,0,1,12,2588,3,1,1,9,19.99
934.0,12218368.0,0,1,4,847,4,1,1,0,0.0
17.0,232241152.0,0,1,9,2975,2,1,33,7,99.99
56.0,247493632.0,0,1,4,1028,4,1,6,1,5.99
74.0,76108800.0,0,1,9,1282,4,1,2,3,2.99
85.0,214718464.0,1,1,4,803,3,1,1,4,9.99
83.0,70805504.0,1,1,4,1838,5,1,1,1,0.99
6946.0,275367936.0,1,1,4,1045,4,1,9,13,30.99
28.0,758557696.0,0,1,9,3371,4,1,1,6,99.99
104.0,22941696.0,0,1,4,1086,3,1,1,1,0.99
7.0,42637312.0,0,1,17,1433,4,1,1,0,0.0
22.0,150146048.0,0,1,17,1026,2,1,1,5,15.99
22.0,1178447872.0,1,0,9,2222,4,1,7,0,0.0
300.0,270796800.0,1,1,12,385,3,1,1,7,49.99
22.0,14524416.0,0,1,4,711,4,1,1,2,0.99
8.0,101302272.0,0,1,9,662,4,1,1,8,49.99
11.0,113709056.0,0,1,4,584,3,1,1,1,1.99
51.0,198211584.0,1,1,9,682,3,1,18,1,9.99
12844.0,134007808.0,1,1,12,2268,4,1,8,8,99.99
6.0,72964096.0,1,1,12,403,4,1,1,0,0.0
61.0,25960448.0,0,1,4,231,3,1,1,0,0.0
22.0,46309376.0,0,1,9,3566,3,1,1,8,4.99
94.0,10875904.0,0,1,12,617,3,1,1,0,0.0
221.0,18255872.0,0,1,4,717,4,1,1,0,0.0
263.0,16331458.0,0,1,4,1323,4,1,1,1,0.99
17.0,204723200.0,1,1,9,355,3,1,15,10,99.99
16.0,19304448.0,1,1,4,559,4,1,1,0,0.0
6.0,33214464.0,0,1,4,236,4,1,12,0,0.0
25.0,3323804672.0,1,0,12,2954,4,1,1,0,0.0
30.0,23916544.0,0,1,4,643,3,1,1,3,4.99
62.0,337539072.0,0,1,4,1200,4,1,6,1,5.99
6.0,117185536.0,0,1,4,5486,4,1,1,6,5.99
3723.0,853798912.0,0,1,12,978,4,1,11,10,99.99
23.0,577536.0,0,1,4,109,3,1,1,0,0.0
35.0,18022400.0,0,1,4,883,4,1,6,10,0.99
72.0,11038720.0,0,1,4,1829,2,1,12,0,0.0
38.0,10017956.0,0,1,4,631,4,1,1,0,0.0
42.0,80617472.0,0,1,4,218,3,1,1,2,1.99
29.0,53471232.0,1,1,4,2295,4,1,1,1,1.99
1999.0,193308672.0,1,0,12,4045,4,1,1,0,0.0
19.0,15729664.0,0,0,4,558,4,1,3,0,0.0
5.0,12101632.0,1,1,4,360,4,1,1,3,1.99
68.0,265133056.0,1,1,4,980,4,1,1,10,49.99
12.0,12750848.0,0,1,4,1160,3,1,1,0,0.0
38.0,48571392.0,0,1,4,572,4,1,9,0,0.0
32964.0,26562560.0,0,1,4,720,4,1,1,10,19.99
12859.0,250061824.0,1,1,4,3071,4,1,7,10,11.99
19.0,93698048.0,0,1,9,2167,3,1,1,0,0.0
1919.0,701620224.0,0,0,4,1335,3,1,6,0,0.0
46740.0,132970496.0,1,1,4,3781,4,1,1,10,139.99
245.0,123011072.0,0,1,9,1380,3,1,11,7,99.99
241.0,38481920.0,0,0,9,1116,3,1,1,5,1.99
10.0,17733632.0,0,1,4,420,3,1,1,2,2.99
153.0,121235456.0,1,1,4,2105,3,1,1,10,49.99
68.0,35475456.0,0,1,4,847,7,1,1,4,9.99
14.0,40439808.0,1,0,4,1002,4,1,1,0,0.0
14.0,37594112.0,0,0,4,585,4,1,1,0,0.0
319.0,28468224.0,0,1,12,589,4,1,16,0,0.0
809.0,196860928.0,1,1,4,1595,4,1,9,10,19.99
54.0,212867072.0,1,1,4,1824,5,1,1,6,24.99
69.0,59027456.0,0,1,12,5874,5,1,16,0,0.0
64.0,112996352.0,0,1,4,726,4,1,1,8,9.99
1195.0,14929920.0,0,1,9,629,4,1,2,5,24.99
21.0,54939648.0,0,1,12,1124,4,1,3,0,0.0
20923.0,43340800.0,1,0,4,3895,3,1,3,0,0.0
128.0,82037760.0,0,1,4,402,2,1,1,0,0.0
1057.0,156746752.0,1,1,4,625,4,1,1,0,0.0
20.0,547263488.0,1,1,17,739,4,1,1,1,0.99
6.0,173086720.0,0,1,4,1521,5,1,10,6,24.99
8.0,135229440.0,0,1,4,3199,3,1,1,10,24.99
13.0,16261120.0,0,1,4,363,3,1,1,1,0.99
22199.0,89837568.0,1,1,9,1745,4,1,2,10,9.99
224.0,421295104.0,0,0,12,1462,2,1,8,0,0.0
11.0,107260928.0,0,0,12,1146,4,1,1,0,0.0
5.0,539030528.0,0,1,4,632,4,1,1,0,0.0
60.0,50556928.0,0,1,4,1222,4,1,1,2,0.99
21.0,449349632.0,0,1,12,1255,3,1,1,0,0.0
66.0,49209886.0,0,1,9,1129,4,1,1,4,5.99
6.0,93739008.0,0,1,4,764,4,1,1,0,0.0
15.0,40018944.0,0,1,4,848,3,1,1,3,5.99
689.0,78536704.0,1,1,4,254,4,1,1,4,1.99
233.0,52571136.0,1,0,4,823,3,1,23,0,0.0
160.0,45874176.0,1,0,4,1843,3,1,1,0,0.0
2536.0,83251200.0,1,0,4,1125,3,1,3,0,0.0
94.0,204303360.0,1,0,12,766,4,1,1,0,0.0
2181.0,349042688.0,1,1,12,1832,5,1,1,3,19.99
827.0,193144832.0,1,1,9,1672,3,1,12,10,19.99
10.0,92217344.0,0,0,4,1919,4,1,1,0,0.0
11.0,31369216.0,0,1,4,490,4,1,1,4,3.99
12333.0,219468800.0,1,1,12,1741,4,1,9,10,99.99
9.0,708500480.0,0,1,12,1279,3,1,1,6,99.99
19.0,10128319.0,0,1,4,640,4,1,1,0,0.0
5.0,72644608.0,1,1,4,1177,4,1,2,4,19.99
64.0,59527168.0,1,0,4,494,4,1,3,0,0.0
446.0,97230848.0,0,1,4,1546,4,1,1,1,0.99
29.0,383205376.0,1,1,9,535,3,1,1,2,11.99
4219.0,217504768.0,0,1,4,2893,4,1,1,5,29.99
29.0,100624384.0,0,0,4,181,4,1,11,0,0.0
18.0,6556139.0,0,1,4,734,4,1,1,0,0.0
130.0,96536576.0,0,1,17,1311,3,1,1,3,1.99
15.0,10223616.0,0,1,4,672,4,1,1,0,0.0
19.0,44274688.0,0,1,4,444,4,1,1,0,0.0
8.0,109851648.0,0,1,4,519,4,1,1,1,0.99
11.0,29076480.0,0,0,4,2271,4,1,1,0,0.0
3455.0,50769920.0,1,0,12,2181,4,1,2,2,2.99
36.0,31121408.0,0,1,17,214,3,1,1,0,0.0
3338.0,57191424.0,1,1,4,1293,4,1,1,1,8.99
7820.0,186024960.0,0,1,4,2358,4,1,1,7,99.99
639.0,24764416.0,0,1,4,828,4,1,26,0,0.0
6.0,45697024.0,1,1,4,2160,3,1,1,7,3.99
12.0,11026432.0,0,1,4,77,4,1,1,0,0.0
93.0,628196352.0,0,1,12,2147,3,1,1,10,99.99
500.0,254947328.0,0,1,4,1075,4,1,1,5,1.99
91.0,137818112.0,0,1,9,919,3,1,2,8,29.99
131.0,72065024.0,0,0,9,3042,3,1,1,0,0.0
8.0,117059584.0,0,1,12,4310,4,1,1,5,9.99
11.0,35800064.0,0,1,4,1891,3,1,3,5,14.99
6.0,151308288.0,1,1,12,547,4,1,2,0,0.0
7.0,25284608.0,0,1,17,420,3,1,16,0,0.0
4932.0,77506560.0,1,1,4,2017,4,1,1,0,0.0
253.0,121253888.0,1,1,4,3730,3,1,1,9,9.99
263.0,62752768.0,0,1,9,993,3,1,2,1,0.99
1152.0,123367424.0,0,1,9,1798,3,1,1,10,49.99
653.0,1017829376.0,0,0,12,2489,4,1,1,0,0.0
29.0,6525952.0,1,1,4,193,3,1,2,0,0.0
8.0,2204672.0,0,0,4,1164,4,1,1,0,0.0
244.0,22336512.0,0,0,4,1375,3,1,1,0,0.0
17.0,109360128.0,0,1,17,955,4,1,1,1,0.99
26.0,216217600.0,1,1,4,1510,4,1,5,0,0.0
529.0,237760512.0,1,1,9,2128,3,1,2,13,49.99
9.0,55713792.0,0,1,9,1050,4,1,1,1,4.99
124.0,15439872.0,1,1,4,381,3,1,3,0,0.0
39.0,52982784.0,0,1,4,529,4,1,3,4,19.99
303.0,12118016.0,0,1,4,1108,3,1,1,1,0.99
5.0,27136000.0,0,1,4,362,4,1,1,3,9.99
5.0,183635968.0,0,1,9,1344,3,1,1,3,49.99
46.0,405257216.0,0,0,12,1370,3,1,1,0,0.0
126.0,177658880.0,0,0,12,10513,5,1,2,10,4.99
5.0,64663552.0,0,1,4,157,4,1,1,4,29.99
38.0,134140928.0,1,1,4,2581,4,1,12,2,2.99
109.0,59150336.0,0,1,12,1865,2,1,1,9,4.99
6.0,25423872.0,0,1,4,1605,3,1,1,0,0.0
2121.0,208151552.0,1,1,4,2858,3,1,7,3,2.99
31.0,12320768.0,0,1,4,461,4,1,1,6,7.99
5.0,106962944.0,0,1,9,1725,3,1,1,0,0.0
6.0,190437376.0,0,1,4,668,4,1,4,8,29.99
14.0,287959040.0,0,1,9,1576,2,1,1,2,3.99
5.0,17906688.0,0,1,4,67,4,1,1,0,0.0
6.0,205918208.0,1,1,4,681,4,1,1,3,9.99
908.0,387385344.0,1,1,12,3083,5,1,14,10,99.99
2139.0,115300352.0,0,1,12,1764,5,1,2,6,99.99
23.0,290406400.0,0,1,9,861,4,1,1,0,0.0
216.0,55693312.0,0,1,4,3056,3,1,1,0,0.0
8.0,27986944.0,1,1,4,740,4,1,2,0,0.0
6.0,51565568.0,0,1,12,1369,4,1,14,5,25.99
35.0,2849792.0,0,0,4,1190,4,1,1,0,0.0
15.0,61602816.0,0,0,9,2216,4,1,1,0,0.0
22.0,821308416.0,0,1,9,1613,4,1,1,10,15.99
8.0,64177152.0,1,1,4,164,3,1,1,0,0.0
6.0,77868032.0,0,1,4,1238,4,1,2,8,49.99
55.0,34910208.0,0,1,4,1458,4,1,1,9,2.99
39.0,69249024.0,0,1,4,1021,3,1,25,5,49.99
31.0,244006912.0,1,1,17,141,4,1,1,0,0.0
494.0,224327680.0,1,1,12,1182,4,1,28,3,4.99
25.0,31937536.0,0,1,9,394,3,1,16,1,1.99
7.0,29483008.0,0,1,12,820,2,1,1,0,0.0
1017.0,7913472.0,0,1,4,367,3,1,1,0,0.0
7.0,33112064.0,1,1,4,833,4,1,1,0,0.0
11.0,34848768.0,0,1,4,366,3,1,1,1,2.99
12.0,162418688.0,1,1,4,1644,4,1,1,0,0.0
5.0,540718080.0,0,1,17,2263,3,1,1,0,0.0
691.0,166739968.0,0,1,9,1607,3,1,3,6,99.99
424.0,535475200.0,1,0,12,1767,4,1,10,0,0.0
1096.0,70583296.0,0,1,4,348,4,1,1,0,0.0
114.0,29661184.0,0,1,4,539,3,1,5,1,3.99
14.0,240462848.0,1,1,4,1924,3,1,1,1,1.99
13.0,22724608.0,1,1,4,480,4,1,1,2,1.99
12.0,28831744.0,0,1,4,1494,4,1,1,1,2.99
27.0,416221184.0,0,1,4,1564,3,1,6,1,5.99
73.0,200951808.0,1,1,12,1549,4,1,11,8,49.99
8.0,39685120.0,0,1,4,663,4,1,2,3,12.99
13.0,34119680.0,0,1,9,1213,4,1,1,6,19.99
25.0,164823040.0,1,1,4,681,3,1,1,6,0.99
582.0,24006048.0,0,1,4,2214,4,1,2,10,1.99
425.0,29454336.0,0,1,12,905,4,1,5,1,0.99
8.0,30577664.0,0,1,4,611,4,1,1,1,0.99
9.0,160611328.0,1,0,4,1190,4,1,1,0,0.0
57.0,67812352.0,1,0,4,3851,3,1,1,6,4.99
41.0,16580608.0,0,1,9,380,3,1,3,0,0.0
14.0,116626432.0,0,0,9,555,3,1,22,10,19.99
33.0,56179712.0,1,1,4,589,3,1,1,0,0.0
58.0,215164928.0,0,1,4,1706,3,1,1,0,0.0
86.0,29147136.0,0,1,4,891,4,1,1,1,0.99
2164.0,14042530.0,0,1,9,1540,4,1,1,5,4.99
763.0,479405056.0,0,0,9,1129,3,1,1,10,26.99
7.0,32227328.0,0,1,4,1166,4,1,31,1,1.99
298.0,24436634.0,0,1,4,3086,4,1,2,0,0.0
17.0,2198528.0,0,1,4,725,4,1,1,0,0.0
7.0,278293504.0,0,0,9,924,3,1,1,0,0.0
11.0,44067840.0,1,1,9,1425,4,1,1,1,0.99
7.0,311689216.0,1,1,9,1850,3,1,1,3,4.99
55.0,93100032.0,0,0,4,1048,4,1,4,0,0.0
84.0,6466560.0,0,0,4,3202,4,1,1,0,0.0
13.0,45441024.0,1,1,4,1677,4,1,1,2,2.99
244.0,9968640.0,0,1,4,110,4,1,2,0,0.0
14.0,5353472.0,0,1,9,1750,4,1,1,6,6.99
5.0,192161792.0,0,0,4,615,3,1,1,0,0.0
96.0,106986496.0,1,0,4,3527,3,1,1,6,4.99
107.0,10394624.0,0,1,4,642,4,1,1,0,0.0
4776.0,257122304.0,1,1,12,677,4,1,9,10,99.99
17.0,27961344.0,0,0,4,579,4,1,4,0,0.0
499.0,637505536.0,0,0,4,782,4,1,1,0,0.0
74.0,74223616.0,1,1,4,1574,6,1,1,1,1.99
6.0,38839296.0,0,0,12,378,4,1,1,0,0.0
7.0,218554368.0,0,0,17,1173,3,1,1,0,0.0
22149.0,112579584.0,1,1,4,4056,4,1,13,1,2.49
